station id, station name, valid,povp. dnevna T [°C],max. T [°C],min. T [°C]
_2295,MARIBOR - TABOR,2015-02-07,-3.8,0.7,-6.5
_2295,MARIBOR - TABOR,2015-02-08,-2.3,2.7,-8.7
_2295,MARIBOR - TABOR,2015-02-09,-1.3,0.9,-4.4
_2295,MARIBOR - TABOR,2015-02-10,3.3,6.3,-0.7
_2295,MARIBOR - TABOR,2015-02-11,3.1,6.3,-0.8
_2295,MARIBOR - TABOR,2015-02-12,2,6,0.4
_2295,MARIBOR - TABOR,2015-02-13,0,6.1,-4.1
_2295,MARIBOR - TABOR,2015-02-14,2.6,8.4,-3.5
_2295,MARIBOR - TABOR,2015-02-15,2.6,9.2,-1.9
_2295,MARIBOR - TABOR,2015-02-16,3.4,9.5,1.1
_2295,MARIBOR - TABOR,2015-02-17,2.6,5.4,-1.3
_2295,MARIBOR - TABOR,2015-02-18,0.8,4.4,-0.7
_2295,MARIBOR - TABOR,2015-02-19,0.8,8.4,-5.1
_2295,MARIBOR - TABOR,2015-02-20,2.7,11.7,-4.1
_2295,MARIBOR - TABOR,2015-02-21,6.2,12.4,-1.5
_2295,MARIBOR - TABOR,2015-02-22,3,7.1,1.5
_2295,MARIBOR - TABOR,2015-02-23,4.5,7.8,2
_2295,MARIBOR - TABOR,2015-02-24,4.6,5,3.8
_2295,MARIBOR - TABOR,2015-02-25,5.4,7,3.1
_2295,MARIBOR - TABOR,2015-02-26,5.9,11.6,2.9
_2295,MARIBOR - TABOR,2015-02-27,3.8,10.5,-0.8
_2295,MARIBOR - TABOR,2015-02-28,5.6,9.1,1.6
_2295,MARIBOR - TABOR,2015-03-01,5.7,11.8,-1.1
_2295,MARIBOR - TABOR,2015-03-02,7.7,13.3,3.9
_2295,MARIBOR - TABOR,2015-03-03,6.2,13.2,2
_2295,MARIBOR - TABOR,2015-03-04,6.4,12,0
_2295,MARIBOR - TABOR,2015-03-05,5.1,8.9,3.6
_2295,MARIBOR - TABOR,2015-03-06,3.1,8.6,0.4
_2295,MARIBOR - TABOR,2015-03-07,3.7,9.9,-0.5
_2295,MARIBOR - TABOR,2015-03-08,3.4,10.4,-0.9
_2295,MARIBOR - TABOR,2015-03-09,3.9,10.8,-2.1
_2295,MARIBOR - TABOR,2015-03-10,6.4,14.5,-0.8
_2295,MARIBOR - TABOR,2015-03-11,6.1,10.6,1.8
_2295,MARIBOR - TABOR,2015-03-12,7,10.4,4
_2295,MARIBOR - TABOR,2015-03-13,5.3,9.5,2.2
_2295,MARIBOR - TABOR,2015-03-14,4.4,9.4,-0.3
_2295,MARIBOR - TABOR,2015-03-15,4.7,8.3,0.3
_2295,MARIBOR - TABOR,2015-03-16,7.7,10.5,2.9
_2295,MARIBOR - TABOR,2015-03-17,7,12,3.7
_2295,MARIBOR - TABOR,2015-03-18,6.8,13.7,2.1
_2295,MARIBOR - TABOR,2015-03-19,6.8,13.3,3.2
_2295,MARIBOR - TABOR,2015-03-20,6.1,13.2,0.7
_2295,MARIBOR - TABOR,2015-03-21,8.5,17.5,-0.8
_2295,MARIBOR - TABOR,2015-03-22,9.3,15.1,5.7
_2295,MARIBOR - TABOR,2015-03-23,6.5,13.1,2
_2295,MARIBOR - TABOR,2015-03-24,9.3,16.9,0.5
_2295,MARIBOR - TABOR,2015-03-25,9.1,13.5,3.5
_2295,MARIBOR - TABOR,2015-03-26,10.7,16.9,8.5
_2295,MARIBOR - TABOR,2015-03-27,8,9.8,7.1
_2295,MARIBOR - TABOR,2015-03-28,8.1,14.4,5.5
_2295,MARIBOR - TABOR,2015-03-29,11.5,17.4,0.8
_2295,MARIBOR - TABOR,2015-03-30,10.4,19.8,8.6
_2295,MARIBOR - TABOR,2015-03-31,13.4,20.8,2.9
_2295,MARIBOR - TABOR,2015-04-01,8.3,13.6,5.4
_2295,MARIBOR - TABOR,2015-04-02,7.5,15.1,-0.5
_2295,MARIBOR - TABOR,2015-04-03,6.5,12.3,0.7
_2295,MARIBOR - TABOR,2015-04-04,4.3,6.8,2
_2295,MARIBOR - TABOR,2015-04-05,5.3,8.9,3.2
_2295,MARIBOR - TABOR,2015-04-06,3.8,8.5,0
_2295,MARIBOR - TABOR,2015-04-07,6.5,10.1,2.4
_2295,MARIBOR - TABOR,2015-04-08,8.6,13.1,4.7
_2295,MARIBOR - TABOR,2015-04-09,8.8,14.6,1.8
_2295,MARIBOR - TABOR,2015-04-10,12.3,20.8,2.4
_2295,MARIBOR - TABOR,2015-04-11,13.6,22.4,4.8
_2295,MARIBOR - TABOR,2015-04-12,14.1,21.5,10.2
_2295,MARIBOR - TABOR,2015-04-13,16.1,23.4,7.5
_2295,MARIBOR - TABOR,2015-04-14,12.1,17.8,7.7
_2295,MARIBOR - TABOR,2015-04-15,16.2,25.6,6.8
_2295,MARIBOR - TABOR,2015-04-16,18.7,26.6,8
_2295,MARIBOR - TABOR,2015-04-17,14.9,19.9,12.2
_2295,MARIBOR - TABOR,2015-04-18,7.2,12.6,5.5
_2295,MARIBOR - TABOR,2015-04-19,7.5,13,1.7
_2295,MARIBOR - TABOR,2015-04-20,12.5,19.4,2
_2295,MARIBOR - TABOR,2015-04-21,14.4,21.7,3.5
_2295,MARIBOR - TABOR,2015-04-22,15.5,23,7.5
_2295,MARIBOR - TABOR,2015-04-23,15.8,22.8,6.8
_2295,MARIBOR - TABOR,2015-04-24,13.5,19.3,11.1
_2295,MARIBOR - TABOR,2015-04-25,15.4,22.1,5.5
_2295,MARIBOR - TABOR,2015-04-26,16,23.4,11.4
_2295,MARIBOR - TABOR,2015-04-27,16.4,22.5,10.1
_2295,MARIBOR - TABOR,2015-04-28,11.8,13.8,9.7
_2295,MARIBOR - TABOR,2015-04-29,11,17.1,6.7
_2295,MARIBOR - TABOR,2015-04-30,12,18.2,4.7
_2295,MARIBOR - TABOR,2015-05-01,13.1,16.5,5.4
_2295,MARIBOR - TABOR,2015-05-02,13.9,20.4,11.4
_2295,MARIBOR - TABOR,2015-05-03,14.5,18.5,11.2
_2295,MARIBOR - TABOR,2015-05-04,17.3,24,11.4
_2295,MARIBOR - TABOR,2015-05-05,20.8,27.4,11.9
_2295,MARIBOR - TABOR,2015-05-06,19.4,29.1,14.5
_2295,MARIBOR - TABOR,2015-05-07,16.5,23.3,12.8
_2295,MARIBOR - TABOR,2015-05-08,17.4,24.4,10.5
_2295,MARIBOR - TABOR,2015-05-09,16.9,24.6,11.3
_2295,MARIBOR - TABOR,2015-05-10,16.1,22.6,12.4
_2295,MARIBOR - TABOR,2015-05-11,15,21.6,9.9
_2295,MARIBOR - TABOR,2015-05-12,17.1,24.9,6.5
_2295,MARIBOR - TABOR,2015-05-13,19.4,28,11.3
_2295,MARIBOR - TABOR,2015-05-14,18.2,23.6,14.1
_2295,MARIBOR - TABOR,2015-05-15,12.6,17,12.3
_2295,MARIBOR - TABOR,2015-05-16,15.3,19.8,12.1
_2295,MARIBOR - TABOR,2015-05-17,15.8,21.4,11.3
_2295,MARIBOR - TABOR,2015-05-18,17.5,23.3,12.1
_2295,MARIBOR - TABOR,2015-05-19,19.1,28,10.9
_2295,MARIBOR - TABOR,2015-05-20,18.1,26.3,12.3
_2295,MARIBOR - TABOR,2015-05-21,11.4,14.9,9.5
_2295,MARIBOR - TABOR,2015-05-22,10.4,11.3,10.1
_2295,MARIBOR - TABOR,2015-05-23,10.9,11.3,10
_2295,MARIBOR - TABOR,2015-05-24,14.9,20.3,10.7
_2295,MARIBOR - TABOR,2015-05-25,15.1,18.7,11.3
_2295,MARIBOR - TABOR,2015-05-26,16.6,20.7,13.4
_2295,MARIBOR - TABOR,2015-05-27,13.2,17.2,10.4
_2295,MARIBOR - TABOR,2015-05-28,13.8,18.9,8.3
_2295,MARIBOR - TABOR,2015-05-29,18.2,24.5,7.4
_2295,MARIBOR - TABOR,2015-05-30,18.9,25.1,9.3
_2295,MARIBOR - TABOR,2015-05-31,16,21.5,13.8
_2295,MARIBOR - TABOR,2015-06-01,19.5,26.5,11.4
_2295,MARIBOR - TABOR,2015-06-02,21,27.3,13.5
_2295,MARIBOR - TABOR,2015-06-03,23.3,29.9,15.4
_2295,MARIBOR - TABOR,2015-06-04,24.5,30,18.3
_2295,MARIBOR - TABOR,2015-06-05,21.5,27.1,16
_2295,MARIBOR - TABOR,2015-06-06,22.7,29.6,14.8
_2295,MARIBOR - TABOR,2015-06-07,22.7,29,17
_2295,MARIBOR - TABOR,2015-06-08,22.5,28.9,15.7
_2295,MARIBOR - TABOR,2015-06-09,20.7,29.5,16.6
_2295,MARIBOR - TABOR,2015-06-10,20.9,26.3,14.8
_2295,MARIBOR - TABOR,2015-06-11,23,28.8,15.6
_2295,MARIBOR - TABOR,2015-06-12,25.4,30.8,16.9
_2295,MARIBOR - TABOR,2015-06-13,26.1,31.9,17
_2295,MARIBOR - TABOR,2015-06-14,22.2,31.3,18
_2295,MARIBOR - TABOR,2015-06-15,20.9,26.5,15.7
_2295,MARIBOR - TABOR,2015-06-16,15.4,20.1,7.8
_2295,MARIBOR - TABOR,2015-06-17,15.6,20.8,14
_2295,MARIBOR - TABOR,2015-06-18,18.6,23.4,10.1
_2295,MARIBOR - TABOR,2015-06-19,17.1,21.2,14.2
_2295,MARIBOR - TABOR,2015-06-20,13.5,19.2,11.3
_2295,MARIBOR - TABOR,2015-06-21,15.4,20.7,8.6
_2295,MARIBOR - TABOR,2015-06-22,19.5,25,9.5
_2295,MARIBOR - TABOR,2015-06-23,12.9,19.7,11.5
_2295,MARIBOR - TABOR,2015-06-24,14.4,19.9,11.1
_2295,MARIBOR - TABOR,2015-06-25,18.7,23.7,9.4
_2295,MARIBOR - TABOR,2015-06-26,20.1,25.1,14.5
_2295,MARIBOR - TABOR,2015-06-27,18.9,25.2,14.6
_2295,MARIBOR - TABOR,2015-06-28,19.3,26.3,14.6
_2295,MARIBOR - TABOR,2015-06-29,19.2,24.6,12.4
_2295,MARIBOR - TABOR,2015-06-30,21.4,27.2,13.6
_2295,MARIBOR - TABOR,2015-07-01,23.5,29.5,16.4
_2295,MARIBOR - TABOR,2015-07-02,24.6,30.5,17.6
_2295,MARIBOR - TABOR,2015-07-03,24.9,30.2,18.5
_2295,MARIBOR - TABOR,2015-07-04,24,30.1,18.5
_2295,MARIBOR - TABOR,2015-07-05,25.1,31.6,18.2
_2295,MARIBOR - TABOR,2015-07-06,27.7,35.2,18.4
_2295,MARIBOR - TABOR,2015-07-07,29.2,34.9,22.1
_2295,MARIBOR - TABOR,2015-07-08,21.2,32,17.7
_2295,MARIBOR - TABOR,2015-07-09,18.7,23.8,15.5
_2295,MARIBOR - TABOR,2015-07-10,19.1,24.8,12.4
_2295,MARIBOR - TABOR,2015-07-11,22.5,28.5,13.8
_2295,MARIBOR - TABOR,2015-07-12,24.8,31.5,17.1
_2295,MARIBOR - TABOR,2015-07-13,19.9,24.1,18.9
_2295,MARIBOR - TABOR,2015-07-14,23.5,29.2,17.9
_2295,MARIBOR - TABOR,2015-07-15,23.9,30.3,18.2
_2295,MARIBOR - TABOR,2015-07-16,25.6,31.3,19.1
_2295,MARIBOR - TABOR,2015-07-17,27.9,34.3,20.9
_2295,MARIBOR - TABOR,2015-07-18,26.6,32,22
_2295,MARIBOR - TABOR,2015-07-19,28.6,35.2,20.2
_2295,MARIBOR - TABOR,2015-07-20,26.6,32,21.8
_2295,MARIBOR - TABOR,2015-07-21,25.5,33.1,20.8
_2295,MARIBOR - TABOR,2015-07-22,27.8,35,20.6
_2295,MARIBOR - TABOR,2015-07-23,26.3,34.1,21.2
_2295,MARIBOR - TABOR,2015-07-24,25.8,31.3,20.3
_2295,MARIBOR - TABOR,2015-07-25,22.9,29.6,18.4
_2295,MARIBOR - TABOR,2015-07-26,16.8,21.8,16.1
_2295,MARIBOR - TABOR,2015-07-27,17.7,20.8,14.8
_2295,MARIBOR - TABOR,2015-07-28,18.3,21.1,16.1
_2295,MARIBOR - TABOR,2015-07-29,17.1,19.7,14.9
_2295,MARIBOR - TABOR,2015-07-30,15.8,17.7,14.5
_2295,MARIBOR - TABOR,2015-07-31,16.9,23.9,14.3
_2295,MARIBOR - TABOR,2015-08-01,20.1,25.7,11.3
_2295,MARIBOR - TABOR,2015-08-02,20.3,25.6,17.1
_2295,MARIBOR - TABOR,2015-08-03,21.6,27.2,17
_2295,MARIBOR - TABOR,2015-08-04,24.1,30.5,17.6
_2295,MARIBOR - TABOR,2015-08-05,25.2,31.2,20.2
_2295,MARIBOR - TABOR,2015-08-06,25.8,32.8,19
_2295,MARIBOR - TABOR,2015-08-07,26.1,33.1,20
_2295,MARIBOR - TABOR,2015-08-08,26,33.4,20.1
_2295,MARIBOR - TABOR,2015-08-09,25.7,33.2,20.5
_2295,MARIBOR - TABOR,2015-08-10,24.6,32.1,17.5
_2295,MARIBOR - TABOR,2015-08-11,25.2,33,18.3
_2295,MARIBOR - TABOR,2015-08-12,26.3,34.4,19.7
_2295,MARIBOR - TABOR,2015-08-13,26.4,35.4,18.8
_2295,MARIBOR - TABOR,2015-08-14,26.3,34.6,19.1
_2295,MARIBOR - TABOR,2015-08-15,23.9,33.4,19.2
_2295,MARIBOR - TABOR,2015-08-16,20.9,29,16.6
_2295,MARIBOR - TABOR,2015-08-17,17.5,18.9,16.9
_2295,MARIBOR - TABOR,2015-08-18,20.8,27.1,16.2
_2295,MARIBOR - TABOR,2015-08-19,18.7,23.6,15.7
_2295,MARIBOR - TABOR,2015-08-20,17.5,19.9,16
_2295,MARIBOR - TABOR,2015-08-21,17.3,20.8,15.4
_2295,MARIBOR - TABOR,2015-08-22,18.2,24.1,13.7
_2295,MARIBOR - TABOR,2015-08-23,18.6,24.4,11.3
_2295,MARIBOR - TABOR,2015-08-24,19.9,25.9,13.7
_2295,MARIBOR - TABOR,2015-08-25,16,23.7,14.7
_2295,MARIBOR - TABOR,2015-08-26,19,25.3,12.3
_2295,MARIBOR - TABOR,2015-08-27,21.4,28.8,12.8
_2295,MARIBOR - TABOR,2015-08-28,23.2,31.5,13.5
_2295,MARIBOR - TABOR,2015-08-29,24.3,32.5,16.8
_2295,MARIBOR - TABOR,2015-08-30,24.2,32.8,15.2
_2295,MARIBOR - TABOR,2015-08-31,24,32.4,16.8
_2295,MARIBOR - TABOR,2015-09-01,23.8,33.5,16.4
_2295,MARIBOR - TABOR,2015-09-02,20.1,26.1,17.6
_2295,MARIBOR - TABOR,2015-09-03,20.2,24.7,15.4
_2295,MARIBOR - TABOR,2015-09-04,16.7,20.5,15.2
_2295,MARIBOR - TABOR,2015-09-05,14,17.9,13.5
_2295,MARIBOR - TABOR,2015-09-06,12,21.6,10.6
_2295,MARIBOR - TABOR,2015-09-07,13.1,20.4,6.2
_2295,MARIBOR - TABOR,2015-09-08,13.6,20.4,9.5
_2295,MARIBOR - TABOR,2015-09-09,14.3,20.7,8.7
_2295,MARIBOR - TABOR,2015-09-10,14.5,19,9.3
_2295,MARIBOR - TABOR,2015-09-11,14.2,20.5,11.6
_2295,MARIBOR - TABOR,2015-09-12,16.1,24.4,7.7
_2295,MARIBOR - TABOR,2015-09-13,17.9,25.2,10.1
_2295,MARIBOR - TABOR,2015-09-14,21.2,26.3,14.3
_2295,MARIBOR - TABOR,2015-09-15,20.5,26,14.7
_2295,MARIBOR - TABOR,2015-09-16,23.3,27.1,17.6
_2295,MARIBOR - TABOR,2015-09-17,24.6,30.5,21.8
_2295,MARIBOR - TABOR,2015-09-18,21,27.4,16.2
_2295,MARIBOR - TABOR,2015-09-19,18.6,21.7,15.2
_2295,MARIBOR - TABOR,2015-09-20,16.9,22,14.8
_2295,MARIBOR - TABOR,2015-09-21,12.7,20.2,8.4
_2295,MARIBOR - TABOR,2015-09-22,14.3,21.7,6.7
_2295,MARIBOR - TABOR,2015-09-23,14.7,23.5,9.2
_2295,MARIBOR - TABOR,2015-09-24,12.4,14.5,11.2
_2295,MARIBOR - TABOR,2015-09-25,12.5,13.2,11.8
_2295,MARIBOR - TABOR,2015-09-26,14.3,18.7,12.3
_2295,MARIBOR - TABOR,2015-09-27,12.9,16.8,11.9
_2295,MARIBOR - TABOR,2015-09-28,11.8,16.7,9.1
_2295,MARIBOR - TABOR,2015-09-29,12.7,17.1,9.2
_2295,MARIBOR - TABOR,2015-09-30,10.8,14.2,9.5
_2295,MARIBOR - TABOR,2015-10-01,11.5,15.9,8.4
_2295,MARIBOR - TABOR,2015-10-02,11.7,18.8,8.8
_2295,MARIBOR - TABOR,2015-10-03,13.8,20.5,7.5
_2295,MARIBOR - TABOR,2015-10-04,14.3,22.6,8.7
_2295,MARIBOR - TABOR,2015-10-05,14.4,22.2,11.1
_2295,MARIBOR - TABOR,2015-10-06,13.6,17.9,8.8
_2295,MARIBOR - TABOR,2015-10-07,14.3,15.3,13.1
_2295,MARIBOR - TABOR,2015-10-08,14.5,17.3,13.6
_2295,MARIBOR - TABOR,2015-10-09,13.9,16.1,12.4
_2295,MARIBOR - TABOR,2015-10-10,11.3,13.5,10.6
_2295,MARIBOR - TABOR,2015-10-11,8.1,10.7,6.8
_2295,MARIBOR - TABOR,2015-10-12,7.2,9.3,3.8
_2295,MARIBOR - TABOR,2015-10-13,7.3,7.7,5.9
_2295,MARIBOR - TABOR,2015-10-14,8.6,9.8,7.4
_2295,MARIBOR - TABOR,2015-10-15,9.7,10.3,8.3
_2295,MARIBOR - TABOR,2015-10-16,9.3,15.7,6.5
_2295,MARIBOR - TABOR,2015-10-17,8.5,10.7,4.5
_2295,MARIBOR - TABOR,2015-10-18,10.7,15.9,6.7
_2295,MARIBOR - TABOR,2015-10-19,7.7,10.8,7.1
_2295,MARIBOR - TABOR,2015-10-20,8.6,14.2,5.8
_2295,MARIBOR - TABOR,2015-10-21,9.1,15.5,3.2
_2295,MARIBOR - TABOR,2015-10-22,8.3,12.7,6.2
_2295,MARIBOR - TABOR,2015-10-23,8.6,15.8,4.1
_2295,MARIBOR - TABOR,2015-10-24,8.7,17.4,2.9
_2295,MARIBOR - TABOR,2015-10-25,8.9,16.4,1.7
_2295,MARIBOR - TABOR,2015-10-26,9.6,17.8,5.6
_2295,MARIBOR - TABOR,2015-10-27,9.4,13.2,7.3
_2295,MARIBOR - TABOR,2015-10-28,9.6,14.9,4.6
_2295,MARIBOR - TABOR,2015-10-29,9.9,10.7,7.7
_2295,MARIBOR - TABOR,2015-10-30,10.2,16,7.7
_2295,MARIBOR - TABOR,2015-10-31,8.9,14.6,4.2
_2295,MARIBOR - TABOR,2015-11-01,5,12.5,2.6
_2295,MARIBOR - TABOR,2015-11-02,4.2,13.8,-1.8
_2295,MARIBOR - TABOR,2015-11-03,6.1,17.8,-2.3
_2295,MARIBOR - TABOR,2015-11-04,7.4,14.9,1.1
_2295,MARIBOR - TABOR,2015-11-05,7.6,15.2,2.4
_2295,MARIBOR - TABOR,2015-11-06,9.1,17.9,2.1
_2295,MARIBOR - TABOR,2015-11-07,11.6,20.2,3.9
_2295,MARIBOR - TABOR,2015-11-08,13.6,23.9,5.8
_2295,MARIBOR - TABOR,2015-11-09,12.6,21.1,5.9
_2295,MARIBOR - TABOR,2015-11-10,13.5,21.3,9.7
_2295,MARIBOR - TABOR,2015-11-11,14.2,23.5,10
_2295,MARIBOR - TABOR,2015-11-12,12.1,20.9,7.2
_2295,MARIBOR - TABOR,2015-11-13,8.9,16.3,3.8
_2295,MARIBOR - TABOR,2015-11-14,8.3,14.2,5.2
_2295,MARIBOR - TABOR,2015-11-15,9.7,14.6,6.7
_2295,MARIBOR - TABOR,2015-11-16,12,22.2,6.9
_2295,MARIBOR - TABOR,2015-11-17,9.9,16.6,4.7
_2295,MARIBOR - TABOR,2015-11-18,9.8,20.5,6.4
_2295,MARIBOR - TABOR,2015-11-19,8,18.3,2.8
_2295,MARIBOR - TABOR,2015-11-20,12.8,15.2,4.6
_2295,MARIBOR - TABOR,2015-11-21,4.8,15.7,2.9
_2295,MARIBOR - TABOR,2015-11-22,3,6.8,1.3
_2295,MARIBOR - TABOR,2015-11-23,1.5,4.9,-1.4
_2295,MARIBOR - TABOR,2015-11-24,1.9,3.6,0.5
_2295,MARIBOR - TABOR,2015-11-25,-0.2,2.9,-3.2
_2295,MARIBOR - TABOR,2015-11-26,1.5,3.1,-0.2
_2295,MARIBOR - TABOR,2015-11-27,3.1,5.8,1.1
_2295,MARIBOR - TABOR,2015-11-28,4,8,1.2
_2295,MARIBOR - TABOR,2015-11-29,4.7,10.5,-0.4
_2295,MARIBOR - TABOR,2015-11-30,5.5,12.4,0.1
_2295,MARIBOR - TABOR,2015-12-01,8.9,13.5,1.1
_2295,MARIBOR - TABOR,2015-12-02,7.3,13.2,4.5
_2295,MARIBOR - TABOR,2015-12-03,6.5,9.3,1.9
_2295,MARIBOR - TABOR,2015-12-04,4.6,11,1.9
_2295,MARIBOR - TABOR,2015-12-05,2.9,9.6,-0.2
_2295,MARIBOR - TABOR,2015-12-06,1.2,2.6,-0.4
_2295,MARIBOR - TABOR,2015-12-07,0.5,2.9,-0.9
_2295,MARIBOR - TABOR,2015-12-08,0.1,0.5,-1.2
_2295,MARIBOR - TABOR,2015-12-09,2,3.5,0.2
_2295,MARIBOR - TABOR,2015-12-10,2.3,9.5,-0.3
_2295,MARIBOR - TABOR,2015-12-11,0.7,8.6,-4.4
_2295,MARIBOR - TABOR,2015-12-12,-0.8,1.9,-2.5
_2295,MARIBOR - TABOR,2015-12-13,0.7,7.6,-5.6
_2295,MARIBOR - TABOR,2015-12-14,1.7,6.7,-2.2
_2295,MARIBOR - TABOR,2015-12-15,1.5,5.8,-0.4
_2295,MARIBOR - TABOR,2015-12-16,2.8,7.2,-0.9
_2295,MARIBOR - TABOR,2015-12-17,2.3,6.1,-0.1
_2295,MARIBOR - TABOR,2015-12-18,2.7,5.5,0
_2295,MARIBOR - TABOR,2015-12-19,3.2,11.4,-1.6
_2295,MARIBOR - TABOR,2015-12-20,-0.1,1.6,-1.4
_2295,MARIBOR - TABOR,2015-12-21,0.5,1.6,-0.7
_2295,MARIBOR - TABOR,2015-12-22,4.4,13.3,-1.8
_2295,MARIBOR - TABOR,2015-12-23,4.2,13.5,-1.4
_2295,MARIBOR - TABOR,2015-12-24,3.9,10.6,0.1
_2295,MARIBOR - TABOR,2015-12-25,3.9,13,-1.7
_2295,MARIBOR - TABOR,2015-12-26,4.9,13.1,-1.5
_2295,MARIBOR - TABOR,2015-12-27,4.6,12.8,-1.7
_2295,MARIBOR - TABOR,2015-12-28,4.5,14.2,-2.1
_2295,MARIBOR - TABOR,2015-12-29,2.8,4.8,1
_2295,MARIBOR - TABOR,2015-12-30,-0.6,2.4,-2.4
_2295,MARIBOR - TABOR,2015-12-31,-4.4,0.7,-8.2
_2295,MARIBOR - TABOR,2016-01-01,-3.2,1.1,-6.2
_2295,MARIBOR - TABOR,2016-01-02,-2.5,-1.3,-7.4
_2295,MARIBOR - TABOR,2016-01-03,-5,-1.7,-5.6
_2295,MARIBOR - TABOR,2016-01-04,-6.6,-4.5,-7.7
_2295,MARIBOR - TABOR,2016-01-05,-5,-3.1,-9.7
_2295,MARIBOR - TABOR,2016-01-06,-1.4,0,-4.4
_2295,MARIBOR - TABOR,2016-01-07,0.4,6.1,-4.2
_2295,MARIBOR - TABOR,2016-01-08,0.4,2.3,-3.4
_2295,MARIBOR - TABOR,2016-01-09,1.9,4.3,0.2
_2295,MARIBOR - TABOR,2016-01-10,2.6,7.7,0.4
_2295,MARIBOR - TABOR,2016-01-11,9.4,17.4,1.1
_2295,MARIBOR - TABOR,2016-01-12,5.8,10.1,2.9
_2295,MARIBOR - TABOR,2016-01-13,4.1,11.5,1.1
_2295,MARIBOR - TABOR,2016-01-14,2.4,6.4,-0.9
_2295,MARIBOR - TABOR,2016-01-15,2.5,5,0
_2295,MARIBOR - TABOR,2016-01-16,-0.2,3.6,-3.4
_2295,MARIBOR - TABOR,2016-01-17,-1.1,3.9,-5.2
_2295,MARIBOR - TABOR,2016-01-18,-4.7,0.4,-7.8
_2295,MARIBOR - TABOR,2016-01-19,-5.2,-0.9,-9.7
_2295,MARIBOR - TABOR,2016-01-20,,,
_2295,MARIBOR - TABOR,2016-01-21,,,
_2295,MARIBOR - TABOR,2016-01-22,,,
_2295,MARIBOR - TABOR,2016-01-23,,,
_2295,MARIBOR - TABOR,2016-01-24,,,
_2295,MARIBOR - TABOR,2016-01-25,,,
_2295,MARIBOR - TABOR,2016-01-26,,,
_2295,MARIBOR - TABOR,2016-01-27,,,
_2295,MARIBOR - TABOR,2016-01-28,,,
_2295,MARIBOR - TABOR,2016-01-29,,,
_2295,MARIBOR - TABOR,2016-01-30,,,
_2295,MARIBOR - TABOR,2016-01-31,,,
_2295,MARIBOR - TABOR,2016-02-01,10.6,17.9,2
_2295,MARIBOR - TABOR,2016-02-02,9.9,13.1,4.8
_2295,MARIBOR - TABOR,2016-02-03,5.2,11.7,1.8
_2295,MARIBOR - TABOR,2016-02-04,3.5,10,1
_2295,MARIBOR - TABOR,2016-02-05,3.6,10,1.1
_2295,MARIBOR - TABOR,2016-02-06,4.3,14.8,-2.2
_2295,MARIBOR - TABOR,2016-02-07,8.6,10.9,0.2
_2295,MARIBOR - TABOR,2016-02-08,11.1,12.8,7.9
_2295,MARIBOR - TABOR,2016-02-09,9.3,14.3,3.8
_2295,MARIBOR - TABOR,2016-02-10,3.3,9.9,1.8
_2295,MARIBOR - TABOR,2016-02-11,3.5,11.1,0.5
_2295,MARIBOR - TABOR,2016-02-12,1.6,5.2,-1.5
_2295,MARIBOR - TABOR,2016-02-13,5.9,9.7,0.1
_2295,MARIBOR - TABOR,2016-02-14,4.3,7.4,0.2
_2295,MARIBOR - TABOR,2016-02-15,4.8,5.9,2.8
_2295,MARIBOR - TABOR,2016-02-16,4,6.4,2.6
_2295,MARIBOR - TABOR,2016-02-17,2.4,3.6,1
_2295,MARIBOR - TABOR,2016-02-18,3.7,4.6,2.3
_2295,MARIBOR - TABOR,2016-02-19,4.1,5.7,3.6
_2295,MARIBOR - TABOR,2016-02-20,4.1,8.8,1.5
_2295,MARIBOR - TABOR,2016-02-21,7.7,14.7,1.7
_2295,MARIBOR - TABOR,2016-02-22,11.5,17.5,4
_2295,MARIBOR - TABOR,2016-02-23,10.1,15.3,8.2
_2295,MARIBOR - TABOR,2016-02-24,5.2,9.6,3.2
_2295,MARIBOR - TABOR,2016-02-25,6.2,11.3,1.7
_2295,MARIBOR - TABOR,2016-02-26,3.5,5.9,2
_2295,MARIBOR - TABOR,2016-02-27,3.4,7.3,-2
_2295,MARIBOR - TABOR,2016-02-28,5.4,8,2
_2295,MARIBOR - TABOR,2016-02-29,6.5,8.6,5.7
_2295,MARIBOR - TABOR,2016-03-01,6.2,12,4.9
_2295,MARIBOR - TABOR,2016-03-02,6.3,12.3,-1.2
_2295,MARIBOR - TABOR,2016-03-03,1.4,7.6,0.6
_2295,MARIBOR - TABOR,2016-03-04,3.6,8.4,1.2
_2295,MARIBOR - TABOR,2016-03-05,8.1,12.2,0
_2295,MARIBOR - TABOR,2016-03-06,7.7,13.1,5.4
_2295,MARIBOR - TABOR,2016-03-07,2.9,6.3,0.9
_2295,MARIBOR - TABOR,2016-03-08,4.2,7.4,0.7
_2295,MARIBOR - TABOR,2016-03-09,5,7.9,1.8
_2295,MARIBOR - TABOR,2016-03-10,7,13.4,1.8
_2295,MARIBOR - TABOR,2016-03-11,7.4,10,5.6
_2295,MARIBOR - TABOR,2016-03-12,6.5,8,5.3
_2295,MARIBOR - TABOR,2016-03-13,4.5,7,3.7
_2295,MARIBOR - TABOR,2016-03-14,4.9,10.6,2.6
_2295,MARIBOR - TABOR,2016-03-15,1.6,5,-1.1
_2295,MARIBOR - TABOR,2016-03-16,2.7,3.6,0.8
_2295,MARIBOR - TABOR,2016-03-17,5,11.9,0.1
